N,P,K,temperature,humidity,ph,rainfall,label
103.1572828709012,53.87050510510798,35.166448016725134,25.54186676915941,84.46323080632388,6.27117240578989,194.22839208915116,Rice
101.51639956402752,68.71428502854953,24.64172255146257,27.96158464633076,85.43313799041404,6.26060762392577,194.076232228048,Rice
91.19695591277149,63.479610437445984,30.989948910777287,28.126232125864693,85.57741368249496,5.77332509280717,230.80634242902508,Rice
101.95381648865788,55.23765721315755,36.219248370482525,28.68458230227947,83.01449417132892,6.218851202877943,200.63295824431697,Rice
105.24723069161637,67.72397052671603,27.264392272160965,29.908440323110803,85.68796821156083,6.274020053331497,272.41982456634867,Rice
98.36407922664752,54.975092237616735,27.034951901248256,25.460474287586404,84.8714971509765,6.113717324938881,231.9172699832505,Rice
105.5145549935735,60.08667927918604,34.84511359052439,26.83835791690511,89.53361527764936,6.208555782588335,203.57106108959292,Rice
92.86071667959258,63.216482768287904,29.25512404891383,29.28500123523023,85.78872937428925,5.975723695781042,203.8301570482899,Rice
89.90101850209423,57.023233652886525,32.85466264774491,28.03523436032551,82.92376870214669,6.057726975283727,234.6329344932209,Rice
94.10761709199244,61.02483403963685,30.194029061486667,24.64257425542344,85.59631226724714,6.186928175456078,252.0762810793819,Rice
107.02534701356602,50.815537546952726,26.873916533616256,28.78758816802165,85.85630991818701,6.171682562102016,300.0,Rice
103.80593673795444,67.57043760120399,33.18000587831067,29.128478128264494,84.47455125893276,6.252989740164423,205.6793696365607,Rice
98.42120928839994,56.76424301447264,30.27291379795441,33.28664641668377,81.88789134568042,6.228753396791505,184.6821032202587,Rice
96.85378756140378,67.25967064644911,30.214266730318208,24.805638055176736,83.80782715123338,6.226532582978225,206.7408342070716,Rice
101.44305726387984,60.30381226602543,27.827998841313946,32.85986022331331,86.05653170386336,5.3249524711141305,229.6613578692357,Rice
95.5880902348774,65.6828888986415,27.35826420522433,27.213158896332757,85.84164546496743,6.288585064723374,194.9925898236056,Rice
97.76999176106034,56.833697925593626,27.82223589142096,31.91363560070274,85.67496951826826,5.579705348554985,247.9465486763694,Rice
114.14770798008422,66.88310173700765,24.93543344681996,26.28941481783437,87.1115185819777,5.764110178127073,236.0954857036557,Rice
105.16422702286224,53.82046352281278,29.801582146460667,19.39683164982732,83.29268726444285,5.91581061620228,193.8054204508788,Rice
110.8827420262109,50.46572414692912,28.533185044343387,27.82685144321523,87.40212214844352,5.521379282940186,254.079093803874,Rice
100.06822040679724,53.45660899301366,31.540344914210905,27.99764923893368,83.99963853806868,6.02326736166334,215.367160078456,Rice
100.756782301675,64.41420449680697,35.286722720484505,24.40546125293288,88.55505562442711,5.349304066825833,221.2053726241104,Rice
103.92211470989716,61.87327911823356,27.924334933931355,26.979694374106813,84.17833177556861,5.803545081018596,246.2400524255256,Rice
102.38010323976698,55.38060269826231,32.99866625144417,28.26824880219152,86.35477019806493,6.209876280641204,204.2751247269482,Rice
96.2654597320202,64.9819573674884,32.03456755144488,27.44774601508963,85.19554563884797,6.425888298596142,210.21071527910425,Rice
103.64731587446693,58.65204898377404,29.2743959892426,30.246942129967977,86.37569391498005,6.271169878666879,257.63697017885823,Rice
100.14002561088506,64.54635314196642,28.965777478021813,28.310415881221104,84.78309490938719,6.032331988330906,239.87892563592283,Rice
94.54519544511018,73.94924850456974,26.64660872833433,24.46452846803067,86.93018478916677,6.263887564654312,240.6029954263039,Rice
104.18897006176186,59.91835484768723,27.009152095047227,27.68951139548432,83.87139714747981,6.325039911139251,221.3235654624465,Rice
94.4966853547166,57.857427722313375,31.376438180918747,26.090688617990065,83.62963267405594,6.081229070497304,231.12416427771808,Rice
96.62037883085914,56.85974462921118,30.773499791192123,23.87978914625669,82.65422704270574,5.760518592915854,219.66382120720385,Rice
102.07271710398668,69.83570811299701,32.8588654106734,27.100153675091438,84.96830632016218,5.66582354512073,224.53717160019025,Rice
98.07560907386576,62.1514570689206,27.242563521492254,28.79836628560293,87.5545648550043,5.963746617181047,235.04279305247357,Rice
104.60095994474077,57.32519685409442,30.74697493936805,27.53148100195449,85.16279349758139,5.742330072048178,225.6127543564736,Rice
103.319988608303,69.67429071863361,33.197569420284026,32.88295614377889,83.72108739518659,6.290773545573559,229.5835501434588,Rice
114.59868622145116,54.61134476429899,27.200927192730745,26.001518386389943,81.46017379281699,5.824748326106413,206.02168346115755,Rice
101.00262524317472,62.27837317184773,36.25390279738629,29.87605959546513,84.03849390722932,5.700528442883881,237.29797928766263,Rice
91.19844528652904,72.2097251056957,33.931467069070955,26.32706086973824,82.14477578484853,6.451290791388471,222.1365038686845,Rice
108.25210874648974,49.370482274704216,28.00208325682076,27.513109249295457,85.0783009896079,5.849978176173585,240.57124830868747,Rice
92.8825304707827,59.050803433191376,30.400985439039665,28.78609708514687,86.18602479681482,5.625119302720711,186.64714573160944,Rice
108.5178454793234,62.21542674653061,27.505044878144822,31.37787993880631,85.19279105715476,6.393099061354609,226.68796203525272,Rice
113.73831949921323,71.7022722829547,29.17011950506976,29.92892737738589,86.07562658264192,6.45621051917745,200.8769134854974,Rice
104.5736763999896,67.05616324566392,24.13753504525629,24.541853718335563,81.60127970373317,5.910197721851814,242.93855639489905,Rice
110.0157136806402,60.4939652027985,35.42871848523764,24.049746354462773,82.16102926774141,5.981484100367794,234.60163622348267,Rice
99.78203501270605,46.21705266640082,29.70293320162404,24.238826248737865,86.11612091471673,6.122199415365616,201.5030053418161,Rice
96.57422055108871,52.93857652074032,29.79106967575609,29.887855801253096,83.35712325610743,6.168015505172614,211.74355954068895,Rice
94.71418111825103,59.28646426696962,26.549192258602087,26.11587673663205,83.00353684568525,6.6549083776387965,225.8815887992932,Rice
95.33516328004944,61.42653273822815,29.625573167697237,26.947576001166944,86.02361116673904,6.252502570015769,211.7374713097368,Rice
96.16121172903549,58.16632201898904,22.326929450881384,23.71202234450362,87.2781237790742,6.548322571167095,218.77409901109056,Rice
103.84371308703844,62.07500103029024,40.26293602818413,30.298937278586443,84.78680401419872,5.681486519799858,184.8388419935607,Rice
101.35642423911482,54.95766169810464,25.259154301341084,25.883567789393684,83.19741999397601,6.5623805450241885,247.04099392373627,Rice
99.94684905788922,69.86629425926684,30.257894358825396,25.346789496679342,87.53854012878276,6.17963668122822,199.0688461418386,Rice
98.7310754794426,54.16254497743496,25.39066756345221,29.815443868829103,88.18236106745022,5.533810808726953,239.07423091726423,Rice
95.66238287252116,56.75249744156869,28.02535358587044,25.34002307580046,85.08086937990805,5.723016627862988,231.761420644496,Rice
99.66507927033908,58.4070130208906,26.974787793194672,26.058071673579168,86.25898537637626,6.166972395874794,200.56111888003625,Rice
100.66221536952816,65.00924748914527,24.435315729595427,28.85840048094984,83.8956270684236,6.19019955619772,205.91852108643707,Rice
87.96745266223654,49.14971708077891,30.16028315553794,28.149306254303703,83.49280562482599,6.212864152925791,183.461998443276,Rice
99.55946800901788,51.92655866825029,27.827212973992804,27.618496678291034,83.56597772452675,5.8718148185900585,250.15732023036105,Rice
96.15405420317902,65.57128074710094,26.234310484474605,28.824510444788206,87.40261436776316,5.17611849995757,205.0776186132381,Rice
103.84714751453691,58.64636409304672,31.237152911237697,25.99003703321045,85.14431631245483,5.94810758820264,254.1945515414952,Rice
101.69613895534144,62.25068441383468,28.62707677959177,26.280984439818766,84.2790696869673,6.131484047459432,214.47538797949343,Rice
101.9318323793094,73.83600532430293,32.903749011438975,26.6849411695804,87.00202320360657,5.8639748756594825,174.04688662055366,Rice
93.27942459388396,47.52805385982763,28.82828838652897,27.54604594797388,87.79406218712548,6.1089757912547205,219.5224867797784,Rice
105.52937054122326,45.25909793994743,30.785381860361888,29.427162984717416,82.53568959036693,6.381251347735643,233.46241018736035,Rice
97.231413907328,64.2185457740419,37.56897619268132,27.95466563764624,85.41370097716722,5.846879700153252,203.7538907633802,Rice
105.53557211029496,54.29277449394088,30.23855412406464,26.305856383087207,85.79829970957732,6.111220701762316,250.93849860644747,Rice
96.59989067430168,58.20083376471086,26.737454280725643,26.38926684980972,85.62883415507476,6.252329538881784,201.94586689555936,Rice
105.7973728007044,69.03758572536634,31.378116344079004,32.191989531395166,83.71035133482738,5.585115098896194,180.53199377739304,Rice
109.97362874326122,64.36243770902705,29.814717763631812,28.19992156579955,83.12418492116937,6.815250659872276,228.2305295493807,Rice
100.72929863069928,64.83844415932461,31.603364105789044,28.059710060697828,83.68254257425781,6.157156119045332,272.0506124118758,Rice
108.96946697436653,70.62124417759598,28.295947745229384,25.02598794935355,84.79035513316725,6.018574970762899,252.35478796177367,Rice
88.71690246856787,70.19700212973743,29.473307004736704,26.43279732513145,83.31315937456638,5.448381109378077,245.57926459904783,Rice
100.48878644792268,51.400260668392974,25.683070759787945,26.66053825177468,87.78170254214899,5.913469549545465,187.42142617204732,Rice
98.3617129060937,58.18184286834887,21.010377856861428,27.36426283370547,84.61510911631888,6.23206878827114,271.2239023736336,Rice
107.51043353031838,58.20740872963447,26.311580304194436,33.93339950812465,85.09869739002414,6.0046430973043154,224.39687282224992,Rice
101.3205650717857,59.03759725384038,28.087793310399213,26.13285264689902,84.94541121630667,5.818858409622078,207.17885543307088,Rice
100.70953485127932,58.30015188386096,35.0133099619423,20.87257547901747,86.81917808653743,6.415361730832543,173.16524418979623,Rice
97.71541603946434,57.52372756002806,25.3082943509406,25.55545828102281,83.14904025755695,6.584090147807874,248.3919598286865,Rice
108.47703396662772,64.81114709362157,26.236494095942568,26.18869933430057,85.8156242687132,5.592624063702685,242.8249607543097,Rice
98.39783067894577,57.501194616336015,32.369866560678304,28.6106582787151,84.39838972363486,6.386443267788083,197.97341681000256,Rice
104.10623737962842,63.95400838645589,28.968178535620037,28.31533255560529,82.9148107060245,6.3080090064023,220.37744658892527,Rice
80.643974829008,76.9933948389126,41.4782815472862,21.713590308485028,59.81123608825365,6.821702819547932,85.79355971255575,Maize
99.6232848498697,56.12047061410852,53.48228184145019,25.49237409013944,64.67762296043203,6.495606258737465,110.98704171528108,Maize
84.68637747979292,77.35534588011015,45.5711382433102,25.350704110077714,63.78795929262048,6.633865406612364,109.6170265333809,Maize
70.74859672786145,61.01209718596191,48.71632047011357,25.39868602229853,64.38672221215774,6.655222947701862,110.21372558042506,Maize
80.50200266408865,64.81130183065125,45.97922627548841,22.71713018556493,66.36084251904823,6.1676013121326125,120.43733455988465,Maize
88.93831235344203,71.70686489542584,49.91345491972757,28.886107037079345,68.38123355006043,6.128418967789368,85.80634549896448,Maize
79.79317851920267,70.17394033473889,47.58829510234561,23.30659776930858,65.62255588159026,6.435974835833226,95.82723295512078,Maize
73.27782419293148,63.84511169259397,38.241576971918334,22.72296240971956,68.51213932202613,6.381003648164283,144.48573097256087,Maize
89.11098250734074,71.2322408246325,40.70821109909393,26.634056385287646,63.08120724587409,6.684569447482853,143.40126807403192,Maize
84.19950083562792,77.66182217523784,41.48411787437056,24.918360188840424,70.9026687854517,6.4723593336268,132.18672836995393,Maize
90.8979327954623,66.25022149403821,48.1620386952776,27.269293715795705,67.07269987405732,6.205102996031037,94.09294236262696,Maize
82.93734470373747,69.50377713933302,48.10336048775339,25.41463566884426,60.548852137633,6.75772272445169,114.15878617925736,Maize
89.66492039942533,77.2052048370308,49.16961077274452,26.07142018486635,64.76611429513784,6.17939440217047,111.4442732869888,Maize
86.73073072635925,71.81052558130249,38.61625712089845,22.47753473904739,68.51050951110967,6.638792706407282,115.22251046058936,Maize
85.23598646775385,70.19837426330497,49.69141902987999,23.79589563415946,65.32040258980328,6.519022001533572,98.48255658851528,Maize
82.42356563776134,71.48089181089142,42.60625689168261,27.930097626338217,62.01797565926832,6.597053034154282,98.40403412588738,Maize
97.05814903628112,71.31036517674383,50.159222697343175,21.53369246291373,65.89016755289752,6.902062058759975,106.23425983913135,Maize
93.8790031255446,66.55141033266419,52.0467372009279,30.36409562177825,63.790538131867805,6.523774285603115,126.80076715676552,Maize
98.1631012144226,66.51426648564488,42.89906591452071,24.342502579325483,60.51849829655241,6.389715281829478,89.93788849871898,Maize
78.6016869574656,69.76876741742146,46.1710736626826,28.617834483232848,61.67215319753736,6.928891346235033,101.79016733661736,Maize
84.58780241956306,74.49879661444402,39.3863898921885,25.892289407762785,65.55484069404352,6.789527858135642,109.33752965861729,Maize
105.46083449925746,65.74840010499122,42.34501522499091,23.546005438342217,63.14840960279915,6.469406980596487,122.83524796661328,Maize
96.83753539991544,66.19502470833683,40.838222134478855,26.099969631568275,63.15925651906343,6.829330681697395,108.04384531276948,Maize
72.36879904168973,80.31670134220042,53.97938836547761,23.570159722203098,63.70766146688005,6.730995194038724,110.01685184980538,Maize
90.48786893894024,83.40136359177566,44.11526386252975,23.137306429410277,60.40226923995158,6.44290315534979,104.50309540689304,Maize
99.95464886264824,66.54925800642552,46.11893975819449,24.96167990916358,68.96131091149361,7.36596418733086,97.0369684061952,Maize
80.92133797901482,76.96107251379381,48.40945744813156,29.308983760050744,66.94642728441988,6.548200574277,113.85982246038463,Maize
94.23919650485756,75.46988120798243,47.53637015553649,27.48890760904136,68.89765196815225,7.0416117141273,114.73064831384464,Maize
83.60734933069288,70.97809124288882,51.03254483254179,23.09381676769645,66.22891102957634,6.538554003173915,105.43117234402226,Maize
95.6537655217275,71.27399378679935,45.23218274078074,21.827002337713523,67.4875118867574,6.832887184656639,137.44882084958192,Maize
82.43518137539166,71.46100218442626,46.246918418553776,28.680724319448107,64.68234822537683,6.729056098968263,114.11844764574808,Maize
86.55507602630298,67.02377590299648,45.970449964491536,27.5051407496728,61.578282335296464,6.687674741008282,94.4981877759124,Maize
94.95872190770702,59.84542063477483,42.20539076364206,25.88016104181721,70.21841343078114,6.631370759362654,96.67200709960204,Maize
100.67630891200491,60.34657399722504,34.00597021689959,26.026700383457776,63.32648591882463,6.360650701812965,115.6253467094903,Maize
87.03167261475998,66.23947579508848,38.59847800664553,27.035733765987004,67.16733725986221,6.621900171929175,132.699554940715,Maize
76.08262694728207,59.829832193835074,41.540459650593775,24.89363262850384,65.81113149774231,6.581649783607373,110.28083094771443,Maize
74.57050479841297,79.6250973604884,44.58924410803716,27.607023607038965,66.14241782125902,6.7794134120935725,113.54650920348304,Maize
88.73090466681096,74.28481839911696,51.64576265066216,25.458549395970092,67.36334585862838,6.624574886618619,126.6017582317421,Maize
79.36339748283942,82.00626955273877,44.79921024677828,21.661524761724557,65.4270147163693,6.457035363715451,117.60965323483086,Maize
79.56146683914675,67.02544377856813,35.552296345272346,23.94461858841882,56.92040224457014,6.201227533345712,116.40621984216446,Maize
91.5483346554236,72.83638374523309,40.165119284353935,24.88867350233538,64.98799153636477,6.321796671395447,127.55097452650726,Maize
92.31135242146392,68.52690550780224,45.134429194972654,25.48622655187762,58.19421710525236,6.579966408285832,94.77023628003302,Maize
76.65316658420903,68.12599804742696,53.988432634247616,26.495300009623023,63.09607003405734,6.812231788050912,125.99033154879004,Maize
92.70528069093974,70.39753579946783,41.76531611147213,26.629187731765043,66.31161795140584,6.903638079007858,114.52757702522956,Maize
93.74627262766111,66.43176525626288,51.58697032817163,25.461065744282266,71.91753624208422,6.454730118207956,131.03945704747875,Maize
86.6492565288554,65.65721330923701,42.5805708297284,24.252522947546588,66.41388648800638,6.798136721610058,96.39449994092132,Maize
84.79704506449181,84.28180239074575,53.637715850503554,26.018088562572743,65.12667826056067,6.684008875903508,114.20276959095624,Maize
76.47672862334662,68.2841564171777,36.65707963061205,25.93152061941232,67.15731979900913,6.513097169015178,128.6098014493505,Maize
74.78528614164716,60.2375007986012,46.12225909279986,27.44322937276169,70.61309230485956,6.519982792187134,121.18021250146944,Maize
84.6790960874941,68.84915133372787,49.41829968743336,26.52208671629798,59.745359476719166,7.068353099089004,125.70137031221176,Maize
79.78697748742059,72.63869022291605,47.47015093141369,25.60823878692245,63.16564948718193,6.459706712417552,104.61668893512832,Maize
94.77274182716135,73.62400103062954,43.14692833956947,26.80063032484614,55.50485793123308,6.975483615105429,78.90429331832851,Maize
81.97965882164057,62.535534035825705,38.52659262139547,27.708595837216546,63.44099599562703,6.748176099823703,104.29619131681224,Maize
88.97534022685934,70.51214594040171,38.58503887905715,27.32462257870999,63.35414472279562,6.208968462046404,98.57827258551131,Maize
97.50633158861926,75.66814494742329,43.2567393279607,24.18506535659033,63.92788316260872,7.238411928675572,110.7290317834733,Maize
88.58368039325892,76.86855636021228,46.19394579513257,24.39556832641836,64.34550050305008,6.6297129764993485,104.44166645235238,Maize
91.06357953030816,70.346305905382,48.6632003860779,24.811661313079973,65.26211730105364,6.083843139382569,118.74491512053724,Maize
87.8874039658166,76.65340073239769,30.518723109031555,29.87287431115503,64.53470123948276,6.963985131408964,89.40141109311703,Maize
90.10644920885474,62.97722957884229,41.88115519652097,29.4660731590225,64.36439199745551,6.711605980734255,118.05101596033133,Maize
89.1306823997717,71.00279270095717,46.824805012331126,30.60796969888931,64.80793734322138,6.706978063235908,120.75981594011418,Maize
94.2127161079832,77.91353537040254,48.19365111014592,22.332988536962205,70.44477177433699,6.3252021386447055,109.5395319785855,Maize
78.71436791650535,69.57241102271338,46.6438120515174,25.749833502717305,66.40640251411762,7.107218192899951,111.8030145227097,Maize
82.96536137257793,76.42724778858904,50.947352444623206,22.13558176468035,66.99133356616619,6.848665610321421,100.53654744960012,Maize
96.4642234442635,68.99962941978316,45.62788226735771,24.59616574333764,65.05193015860489,6.339388725379693,83.39923676108559,Maize
98.28754219354144,64.35359101121115,40.04303825271846,19.975423068258,62.87012750770166,6.275124558534542,129.6302274020455,Maize
93.4151424111886,65.4123310321485,56.26217902672154,27.29078613631372,63.917228721637926,5.941835047452488,139.36413858886112,Maize
73.4202294436367,59.03067502028739,50.1128521600482,30.69275561479164,69.6142427283684,6.809774250681502,113.92131512497927,Maize
92.11179632316924,75.05952393191177,46.40595711984688,25.24313590922105,64.79135624033492,6.436376699821109,100.7898738469984,Maize
70.89202654837179,69.344402488035,40.057044464245415,22.424958259829868,65.59964717051159,7.044400647797637,118.7747490900347,Maize
71.91249496980686,63.40247908953109,49.70385593994108,22.70752941507728,64.25122283334325,6.805848094723624,90.47483317704548,Maize
85.878129217883,61.10649670054531,41.99316178024393,25.746157846332583,59.69002088822777,6.774801175755447,104.70543301609978,Maize
89.60408295347624,71.49276089376441,51.82070214986922,25.29219050617845,63.56864819624916,6.6846509591924805,113.14947043554582,Maize
85.4071672527142,70.27061127469256,41.49004156096623,23.45323119238112,60.32464909400102,7.145713410569633,86.34205146913072,Maize
79.22579001836743,65.21061822953868,49.47462188472221,24.31178408398527,69.15914024224578,6.459177656464238,109.18491243335704,Maize
78.03877455616869,84.30099418515593,39.06200790485244,25.72291499052973,67.112589603107,6.767243077611258,102.22068511683436,Maize
83.91816083555479,70.29207647986073,44.264989991857554,27.249051272521456,72.3684100053045,6.492043994247781,84.45295530631384,Maize
84.26431626373954,87.19806225102879,40.98162716015135,28.824605879369493,70.59233604692147,6.493149998182735,113.53474618777912,Maize
98.56997185940448,67.47248172675009,43.98209819948819,23.64274453411983,61.61747756435711,6.466038028897965,86.64089599856615,Maize
85.28402890216022,64.86684512627572,46.168929558953735,21.36957682552487,66.10293410738153,6.886166539122529,75.09396536142816,Maize
88.11713808206311,78.18445994982194,38.95179490654397,28.902668902621308,66.39673003122014,6.450246640868452,104.1634638351344,Maize
89.65272427101435,70.50670260941608,47.69377996223184,22.851761616148146,65.56453608012026,6.249447559210256,103.33160907976948,Maize
77.46743632112675,65.09646704940155,51.18046587605219,27.54639028138663,67.03046040302392,6.340511383342769,100.25387325457795,Maize
95.10914749982652,70.94477942426603,56.59664769990847,25.917741625253534,65.64016372163344,6.562417001809291,107.00311357173425,Maize
83.72941803016214,74.72072451125727,49.78351158397293,23.16602459214812,60.56255682147408,6.129741810954066,112.61986990368815,Maize
75.80527828188438,55.647396046983445,46.94289302265482,30.816998874009844,64.97976362820036,6.887572386094632,106.22744037821349,Maize
84.17591955674048,76.12717655325179,43.548627279056745,25.623915399501108,66.07232602065338,6.460707704801137,119.88063524304783,Maize
83.54200202753826,64.96169893671437,47.68254921785202,22.903574709154245,65.09393719123042,6.647416284284143,121.28843348747368,Maize
88.95581860733294,69.8331536083657,49.08883149600143,28.24381761437373,66.85936768783954,6.652933242288958,85.32245651474761,Maize
76.12405280770523,67.96516863763554,41.95243898920359,24.56373362636729,65.18883308299036,6.800079613734408,103.94251832911362,Maize
89.05418036521834,70.42982943206746,35.12266716823064,22.808217414422906,64.51970814759461,6.30725315619502,113.99893094994307,Maize
97.75625693619747,78.12507901131545,43.93278564534896,28.478360985983223,65.4955581906737,6.554492308183223,95.79896004688592,Maize
82.4794192792656,67.41215454305848,45.85208111187744,25.374672622449683,65.01015340051138,6.7737991480948,122.85969412179512,Maize
92.9129511286777,60.10068021033398,32.230394325490224,27.18007979289164,60.4437376719486,6.58631646946374,87.44830460910961,Maize
69.98349635349983,73.60975152136525,48.79577580151324,23.654809064970987,56.363192359516965,6.495230739661797,110.8770600810382,Maize
72.67573692688225,71.22239946519437,44.92345075413503,26.35168016573587,65.39860122804718,6.374297133416893,122.94857252496736,Maize
83.67892022477525,69.81796973660046,40.33366020463402,23.965674747219808,62.05065761991033,6.600998616355031,130.67562720213516,Maize
73.56749047557203,59.24292401415506,52.35585163746804,24.511578086645645,62.76975753780028,6.944639661428889,95.91576690394704,Maize
100.21674761289114,74.51950580892846,42.56044295927149,30.033719164286172,62.98095025665554,6.860260355402637,109.48938870609736,Maize
95.84784407832332,80.41007464484568,45.16002074532884,23.24202496919224,66.53324047646372,6.457980645236904,135.20080871289937,Maize
86.13779442568948,67.5645229912526,45.92340152932454,21.856705324430703,61.76128653829783,6.990117273917588,95.14658581542906,Maize
16.510296724393534,83.57768501684858,104.88086795552498,21.19825551777511,29.98023842902908,6.560801227857635,43.1515777771513,Chickpea
25.004445506518287,77.84880107438576,92.9097248628746,22.213656903081763,27.7811500470033,6.863971943020402,73.04168620750903,Chickpea
17.85493923206619,86.18560085387492,95.47510937414238,20.447653798105428,32.64234213206266,6.876958939072406,59.48580065874694,Chickpea
23.575024457699342,77.56698180304743,88.00658610550828,18.25865134329828,15.16821705311999,7.26405178248508,45.80659695231931,Chickpea
19.26248792138076,78.15457800074053,97.5617224817425,21.359562020898828,29.30236744179873,6.604230640357765,53.6073190517799,Chickpea
20.941933168294334,78.34205915877635,108.39454646683328,20.81829158606375,28.674388930249087,6.915720317166853,64.7789488123777,Chickpea
20.603405195679024,71.35445368029436,98.330732931272,18.914405177013617,22.356916591251217,6.896591004688774,65.3190255952803,Chickpea
20.070905255786872,82.05888675065975,109.18512453862698,20.40125529914761,38.00841557090197,6.891377411407886,40.326977007034856,Chickpea
22.51113873701511,82.54105589921852,105.7479396173562,21.121968918783264,24.307720080081133,6.443925440927659,53.25813952261645,Chickpea
17.164931819302332,76.12984366796852,99.90482003683842,22.78317417391901,26.973357649114902,6.451029234491204,58.70502223516784,Chickpea
23.98877162215217,75.93478063787079,93.88319027772567,20.024480324548662,21.0755084345888,6.912070108460965,53.992098761601824,Chickpea
21.39844147969009,74.08338548131934,91.35451416397156,21.203968929712957,23.135834239541165,7.181740962808352,51.669698453211645,Chickpea
20.74894908583962,86.21727221248727,83.1802855588914,17.065318646698707,17.371718427149524,7.065646025856796,50.40118211756295,Chickpea
28.52733095222751,76.23834934228408,96.53792752664198,22.570183254279797,35.03046444079561,7.265375894159099,65.06971858827619,Chickpea
23.413541752704877,83.95017966134122,101.48634230138865,19.081357139452443,20.909005582888465,6.749156385647262,53.581794812292266,Chickpea
18.48923983557575,84.64258298304478,102.9608767380876,20.147344810486413,32.38765040527631,6.464577721466624,53.386171172669016,Chickpea
17.610592264657317,67.55642255284627,94.31099428464417,19.79708748602786,32.567248716210656,6.907702921138695,46.46510979725662,Chickpea
26.180308554447294,88.14022463683568,99.8508141955718,19.622526501916948,20.2028038163826,6.656948305982237,64.07290516420156,Chickpea
26.281954353115363,90.28829018848126,90.92625481844772,18.133970944518317,25.70443123455602,6.307890158609287,57.69306428487318,Chickpea
19.50799137900444,76.89308998754505,81.7108077727767,20.856000177616195,22.336495801690443,6.457520791072428,31.06448155598625,Chickpea
19.90828364983121,91.81501064446496,108.84382678789892,19.238172905689545,21.988939698191096,6.867193564018756,46.68012134009757,Chickpea
21.00597299939822,85.10720185589794,105.22444353236924,19.83307653920008,23.98163124911517,6.530504353310859,48.109330383001165,Chickpea
19.24507036032825,82.44910337877452,102.61320521861042,18.66136841553276,32.46344284479761,6.682219099739358,54.82193921376303,Chickpea
17.509294402840588,63.83839826484706,102.36704496967542,21.228073161820724,23.59336221440893,6.766747679306218,59.2994934808675,Chickpea
14.791513810378191,76.4729821510247,101.61887233018189,17.90951762805125,26.467789660833148,6.410854548844148,58.886916520279385,Chickpea
19.881195059008387,69.23245456062993,104.70616128714308,18.775680705336583,20.94873781492809,6.800142299307736,64.57197791190596,Chickpea
16.61392727007201,80.41119899898648,98.5734708360881,21.15517601210524,25.882207776386124,6.658243040229169,48.10341482792734,Chickpea
20.28714627682125,72.85240658676263,70.65541263754494,20.727599673596117,29.519674205430977,6.15926689111454,46.58557746075052,Chickpea
22.063847536683998,93.71663646474464,95.17328089729509,18.78666176461811,24.0855177944758,7.093719104787046,49.61696517396221,Chickpea
17.336026644499153,76.78170985211979,87.0555949311774,20.204450526657997,33.1233922923478,6.830769818279007,52.8970541489476,Chickpea
19.02729577028152,69.57872794202228,102.359248142893,19.870271338312,24.09760043204687,7.548276891961215,57.48960756971405,Chickpea
